Track ID,Track Name,Artist Name,Album Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Tempo,Time Signature,Valence
43f3oGrYrjcB06aNPVXH2T,Wind Brought,Evgeny Grinko,Outtakes,65,0.989,0.282,84948,0.0663,0.93,209.557,4,0.155
43hAWgANUMvybp1zDBMrRf,PA PA YA!!,BABYMETAL,METAL GALAXY,57,0.00285,0.521,235159,0.989,0.00116,158.036,4,0.432
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,82,0.941,0.396,182360,0.293,0.000196,100.307,3,0.343
45LUKiex0D78VuhP3Oz6mG,メフィスト,QUEEN BEE,メフィスト,71,0.0411,0.531,227320,0.731,0,150.01,4,0.549
47TyfLrGhYHHyyQWk64d0M,Flor Pálida,Marc Anthony,3,73,0.659,0.574,280453,0.802,0.00000507,93.537,4,0.739
47Wn7wTqGZmj4an3DJqboF,"Tu Jo Hans Hans Ke - From ""Raja Bhaiya""",Udit Narayan,Love Stories in Music,0,0.0237,0.669,302467,0.808,0.0000162,157.597,3,0.946
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,Mad Love The Prequel,84,0.0466,0.742,221176,0.882,0,102.04,4,0.463
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),86,0.0021,0.592,329733,0.767,0.00165,96.483,4,0.328
49OMJ1prsRA7ZYgrAjz70c,More Than A Woman,Bee Gees,Greatest,78,0.163,0.632,197213,0.683,0.00013,105.955,4,0.701
49tMnLt1iXNT6QBOsepFyg,All Night Alone - Chris Lake Edit,Josement,All Night Alone (Chris Lake Edit),54,0.0534,0.804,179304,0.857,0.824,126.001,4,0.848
49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),79,0.00793,0.72,307154,0.808,0.0293,126.041,4,0.869
4AFlChQQJbB1MOCgOiiyYc,Drums (Feat. Kim Petras),James Hype,Drums (Feat. Kim Petras),73,0.0162,0.803,152590,0.834,0.00197,128.008,4,0.563
4aFZiSRqkxC5sIbSDMWBE5,Rua - Ao Vivo em Bahamas,Wesley Safadão,Rua (Ao Vivo em Bahamas),77,0.18,0.636,168217,0.933,0,160.109,4,0.761
4BcrWCZPXuoGU0SnAsJW1s,He Stopped Loving Her Today,George Jones,George Jones - 16 Biggest Hits,54,0.785,0.333,197400,0.232,0.000548,144.788,4,0.398
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,Escape (Bonus Track Version),85,0.127,0.5,250987,0.748,0,118.852,4,0.514
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),86,0.201,0.64,140773,0.663,0.00806,132.77,4,0.663
4BQgyKp8B2gcyAQUAO2r75,Coffee In Autumn,softy,Coffee In Autumn,57,0.943,0.483,150000,0.444,0.84,142.01,4,0.122
4BU9s6QLGFCaxlgaPWWuFY,Baby Mine,Disney Peaceful Guitar,Disney Guitar: Lullaby,64,0.951,0.527,166782,0.118,0.902,135.609,3,0.402
4bz7uB4edifWKJXSDxwHcs,Galvanize,The Chemical Brothers,Push The Button,66,0.0141,0.745,393813,0.714,0.0222,104.003,4,0.365
4C1zrTdEYE55CfWuYlYZ28,Não Deixa Eu Saber,Os Barões Da Pisadinha,Não Deixa Eu Saber,71,0.475,0.688,185530,0.798,0,149.96,4,0.951
4ch0ejqrSwJrotLroa9mXn,Everybody Loves The Sunshine,Netsky,Second Nature,63,0.000818,0.531,200930,0.865,0.00991,171.855,4,0.0919
4CHIJuqR1jLfzA72THSzUm,Precipice,The Flashbulb,Piety of Ashes,51,0.898,0.467,130720,0.369,0.926,89.991,4,0.358
4CKIoO64EM5M37TkshbaQE,Amigo,Roberto Carlos,Inolvidables,50,0.259,0.613,208867,0.489,0,145.278,4,0.898
4cxvludVmQxryrnx1m9FqL,My Shot,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),71,0.15,0.698,333154,0.649,0,180.466,4,0.568
4D0KlK4Fl8lotvsoys1bYQ,天后,Andrew Tan,再愛一遍‧天后陳勢安,61,0.199,0.46,289400,0.643,0,160.044,4,0.286
4dim8F8t01qimHOmr6S3Gd,Hello Walls,Faron Young,The Complete Capitol Hits Of Faron Young,55,0.722,0.62,146840,0.406,0.00000673,101.489,4,0.695
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,Peter Bjorn and John,Writer's Block,79,0.0164,0.699,276693,0.812,0.000763,138.185,4,0.662
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,75,0.0208,0.583,258827,0.786,0,123.055,4,0.573
4eamJr2k9YDH8j58RSTmSc,Doin' Time,Sublime,Sublime,68,0.0362,0.708,253840,0.757,0,80.976,4,0.552
4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright,The Offspring,Americana,84,0.00704,0.523,180160,0.943,0.0000381,99.607,4,0.766
4eGHEHqoDMMejzPhRFTc7p,I Don't Wanna Be Me,Type O Negative,Life Is Killing Me,70,0.024,0.474,308827,0.977,0.604,100.557,4,0.0449
4ElNxglBjcrASiGn58t9Jm,God Only Knows,for KING & COUNTRY,Burn The Ships,67,0.395,0.597,229760,0.417,0.00000835,143.839,4,0.263
4EmH2iRucAgCOnhuJRotUi,Drifting,Tiësto,Drifting,79,0.0718,0.625,147692,0.951,0.585,130.001,4,0.376
4eNnMvUrSu2TRpySjVC0Pv,Superbeast,Rob Zombie,Hellbilly Deluxe,69,0.000136,0.518,220267,0.975,0.827,154.059,4,0.32
4G37OYV8HDnX01xdSyG2Ma,Fragment,Rival Consoles,Persona,53,0.967,0.607,99176,0.39,0.97,127.001,4,0.393
4GmpwtKCSTWESFjSdLTFB1,Café 1930,Astor Piazzolla,¡Bailemos!,41,0.954,0.236,458747,0.0957,0.348,79.181,4,0.142
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",91,0.0826,0.704,148486,0.797,0.000745,139.994,4,0.825
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,At Last!,79,0.547,0.274,179693,0.348,0.0133,87.43,3,0.328
4IlqQhaxrGPxmg35YcXXuS,Dancin - Krono Remix,Aaron Smith,Ibiza 2019,77,0.0442,0.751,256000,0.727,0.0338,119.982,4,0.28
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),76,0.0128,0.845,257400,0.884,0.0000021,104.536,4,0.904
4k3xDpAdBuM17mNNHhOZkK,nuts,Lil Peep,LIVE FOREVER,83,0.00872,0.51,85360,0.739,0,62.007,4,0.148
4KGGeE7RJsgLNZmnxGFlOj,Falling Behind,Laufey,Everything I Know About Love,82,0.942,0.449,173640,0.353,0.0786,165.888,4,0.55
4KLj9QjEhJl2WU50mxRF9Z,What A Beautiful Name,Hillsong Worship,What A Beautiful Name,69,0.201,0.424,238200,0.506,0,135.902,4,0.138
4KM77RUl2IKdXGhtOBbKIS,Sixteen Tons,Tennessee Ernie Ford,Sixteen Tons,60,0.757,0.667,155902,0.25,0,144.145,4,0.412
4kpWVGdFjBSoCkIcHVlTqn,Prophecy of Ragnarök,Brothers of Metal,Prophecy of Ragnarök,61,7.29E-05,0.548,222373,0.878,0.0395,135.052,4,0.137
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,93,0.554,0.429,227196,0.453,0.000002,77.639,4,0.155
4L60ULqvJpqFReaNwmq8F0,Don’t You Want My Love,Moodymann,Forevernevermore,44,0.00135,0.735,264360,0.641,0.89,113.402,4,0.481
4LIM4qmpHABufePRrLWbiM,QKThr,Aphex Twin,Drukqs,73,0.993,0.451,87467,0.0223,0.768,79.042,3,0.0573
4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,blink-182,Enema Of The State,82,0.0126,0.391,148360,0.951,0.000378,157.66,4,0.468
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,98,0.15,0.787,267194,0.621,0.000402,139.056,4,0.13
4ncFRft2xEs4kanULQjaOz,Lyk U Use 2 (feat. Andres),Moodymann,Moodymann,48,0.108,0.621,343000,0.485,0.13,183.391,4,0.14
4o0LyB69tylqDG6eTGhmig,Fire for You,Cannons,Shadows,73,0.114,0.737,231826,0.678,0.157,102.051,4,0.698
4OgwXdylh75fHfwUzJTUqg,Rockstar,Ilkay Sencan,Rockstar,71,0.142,0.771,212280,0.826,0.03,100.012,4,0.185
4OjAxkNVwleUdCUS098eBw,The Dirt I'm Buried In,Avatar,Dance Devil Dance,61,0.000981,0.614,244598,0.899,0.585,114.932,4,0.671
4OSbctVD37ycS0H3rwRm72,Prayer Of The Refugee,Rise Against,The Sufferer & The Witness,71,0.00165,0.2,199387,0.977,0.000011,195.711,4,0.39
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,Novacane,84,0.0584,0.762,302347,0.508,0.00126,93.51,4,0.37
4oviAMVnj3noW22hfvgFQS,Sylvia: Act III: Divertissement: Variation - Valse,Léo Delibes,Delibes: Sylvia (Complete Ballet) / Saint-Saens: Henry Viii,65,0.932,0.346,75107,0.0578,0.928,97.259,3,0.422
4oWDaJpusSH1lqIQQkEHsS,Father Ocean - Ben Böhmer Remix Edit,Monolink,Father Ocean,63,0.396,0.609,318675,0.74,0.749,122.008,4,0.0391
4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,Marc Seguí,Tiroteo (Remix),82,0.282,0.75,321556,0.522,0,110.427,4,0.601
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,Nevermind (Remastered),79,0.00016,0.5,218920,0.824,0.00161,120.125,4,0.539
4paJ10JPNCyOaLtz2cY928,Badfish,Sublime,Jah Won't Pay The Bills,69,0.0854,0.801,188086,0.548,0.000232,92.059,4,0.627
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),Zach Bryan,Zach Bryan,86,0.494,0.583,227467,0.351,0,79.014,4,0.462
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Expanded Edition),78,0.92,0.319,192160,0.21,0.0000806,78.696,4,0.209
4pUNH4rWiabtBxj2UiGCKN,Megitsune,BABYMETAL,BABYMETAL,57,2.89E-05,0.441,247587,0.969,0.731,142.046,4,0.397
4qGfJb2KByjvzrwo8HNibg,The Girl From Ipanema - Single Version,Stan Getz,Getz/Gilberto (Expanded Edition),63,0.943,0.696,167533,0.17,0.00154,130.967,4,0.523
4qSEvFGCpde73gqIuq3sho,HIBIKI,Bad Bunny,nadie sabe lo que va a pasar mañana,90,0.604,0.801,208000,0.645,0,119.935,4,0.528
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello,Leave Before You Love Me,84,0.00226,0.721,154983,0.738,0.00000441,119.976,4,0.637
4QyX8CBSjcoq4iMZuvifyF,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",71,0.235,0.821,213611,0.823,0,107.953,4,0.479
4QzZVJc6qPTtTkPem7qZRo,The Lamp Is Low,Laurindo Almeida,Classical Current,68,0.894,0.486,170791,0.313,0.948,102.605,4,0.199
4riVJ8dOg2QpIp3rdFh8kq,Every High - Young & Sick in-Flight Remix,Kyson,Every High (The Remixes),48,0.0202,0.766,258000,0.572,0.0146,119.952,4,0.231
4RoKNqyZ9622tcAeNPNv5k,City Boys,Burna Boy,I Told Them...,83,0.0851,0.808,153347,0.634,0,100.03,4,0.569
4Rt9k4SE8dbfKzngxKJPq9,擱淺,Jay Chou,七里香,66,0.671,0.497,236133,0.49,0.000417,122.71,4,0.126
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),90,0.347,0.645,251489,0.795,0.00389,112.067,4,0.535
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,a Gift & a Curse,94,0.119,0.847,125040,0.622,0,130.001,4,0.22
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,82,0.352,0.552,162373,0.608,0,112.367,4,0.637
4s8fQKAfuHR9gMDzoA9ioQ,Need,keltiey,Need,63,0.0101,0.504,157894,0.71,0.864,146.102,4,0.41
4sAn9xKA6VlpXHdpNtsyHl,Schools Out,MEMBA,SAGA-II,57,0.101,0.607,175073,0.622,0.862,178.125,4,0.23
4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,Melophobia,75,0.0265,0.44,229347,0.778,0.00000104,148.038,4,0.304
4TbNLKRLKlxZDlS0pu7Lsy,You Raise Me Up,Josh Groban,Closer,57,0.673,0.25,292333,0.136,0.000157,118.086,4,0.0981
4tcPIwy0UvLYjhXLrMyx89,Pump It Up,Endor,Pump It Up,63,0.207,0.898,150635,0.893,0.0000933,129.047,4,0.653
4tHqQMWSqmL6YjXwsqthDI,Carol of the Bells,Mykola Dmytrovych Leontovych,Home Alone (Original Motion Picture Soundtrack) [Anniversary Edition],72,0.994,0.418,85267,0.106,0.0292,46.718,4,0.8
4TNFLwe6DhtR3Wn1JKMqMJ,Makeba,Jain,Zanaka (Deluxe),76,0.423,0.825,248987,0.663,0.415,116.051,4,0.417
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),72,0.522,0.609,236738,0.435,0,131.995,4,0.552
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),81,0.659,0.532,214240,0.495,0,124.936,4,0.308
4UHRMwbbiZ7tkeEkhyN7iB,Persona Ideal - Me Tengo Que Ir,Adolescent's Orquesta,Persona Ideal,76,0.39,0.527,279850,0.59,0,96.687,4,0.881
4UOt0ObZ4Oqi7LSU1Gzzkq,Por Una Cabeza,Carlos Gardel,Los Exitos De Sus Peliculas,53,0.969,0.373,153120,0.264,0.00869,63.924,4,0.435
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,I'm Good (Blue),91,0.00383,0.561,175238,0.965,0.00000707,128.04,4,0.304
4vziJcnB2Qyi9o4nIRUeN7,Now And Then,The Beatles,Now And Then,86,0.238,0.442,248333,0.605,0.0000644,87.194,4,0.358
4w3R0GZ2rScJMKlgPJzHRq,Sonne,Rammstein,Mutter,71,0.0054,0.51,272440,0.917,0.000133,75.098,4,0.313
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",76,0.157,0.842,212500,0.801,0.00000482,95.881,4,0.617
4w9soAM7IrmYDhSXLp14p6,Peaches,Jack Black,The Super Mario Bros. Movie (Original Motion Picture Soundtrack),74,0.797,0.698,95440,0.312,0,92.138,4,0.419
4xDcGgOzoQq5Jrfa2gkY03,Let Me Leave,Currents,The Way It Ends,63,7.12E-05,0.494,201011,0.92,0.0418,120.114,4,0.224
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,Lovin On Me,89,0.0026,0.943,138411,0.558,0.00000219,104.983,4,0.606
4XKEVz0X1BIDhCAfb782tm,Name Of The Game,The Crystal Method,Tweekend,51,0.000113,0.522,255093,0.933,0.724,181.957,4,0.679
4XszLSHo8Tu3eFZhQ5FSd4,Scourge of the Offspring,Cattle Decapitation,Terrasite,48,4.34E-05,0.265,268700,0.964,0.61,143.893,4,0.236
4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,Still Sleep?,83,0.492,0.829,123987,0.512,0,80.511,4,0.638
4Y2glvLjQGOb4dXnwm1hQf,Witchcraft,Pendulum,Immersion,63,2.84E-05,0.42,252787,0.969,0.00861,174.038,4,0.182
4zbInBD4rY7tYPJ16LVxdh,Badders,PEEKABOO,Badders,67,0.0101,0.751,185379,0.824,0.0318,72.521,4,0.292
4zN21mbAuaD0WqtmaTZZeP,Ferrari,James Hype,Ferrari,83,0.0127,0.847,186662,0.69,0.00006,125.004,4,0.692
4ZtqsOdBbS6GoedzzRGSo9,Breathe,The Prodigy,The Fat of the Land,54,0.0121,0.673,336280,0.808,0.878,130.041,4,0.303
500Tkm3vJmVtdUwdCVxCTb,Run-Around,Blues Traveler,Four,66,0.0865,0.629,279800,0.867,0,151.695,4,0.876
505v13epFXodT9fVAJ6h8k,AMARGURA,KAROL G,MAÑANA SERÁ BONITO,90,0.183,0.92,170480,0.696,0,106.966,4,0.545
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),Deftones,White Pony,81,0.000249,0.269,299533,0.853,0.000246,141.581,4,0.179
51czegKF9UbmUZkp8etKj2,Bass Slut - Original Mix,S3RL,Bass Slut / It Went / Crazy Ass Bitch,53,0.00453,0.511,329143,0.987,0.00214,174.996,4,0.521
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",Tame Impala,Currents,82,0.272,0.47,363240,0.809,0.00671,151.836,4,0.49
53h1ZSLWi8hVWF9DWKNXVh,Die By The Blade,Beast In Black,From Hell With Love,65,0.000931,0.552,194838,0.864,0.0199,140.986,4,0.898
53Lfqp8F0KCInwcFjabMJB,One Man's Dream,Yanni,The Essential Yanni,60,0.984,0.363,163200,0.115,0.975,122.598,4,0.188
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),72,0.694,0.483,240166,0.303,0,133.406,3,0.139
54Q1fME5hhgFWipi1SkTtU,After Hours,Gooee,After Hours,64,0.384,0.734,123386,0.302,0.731,85.968,4,0.557
54u86CmMqGI1rRuULlTqaB,Toca o Trompete,Felipe Amorim,Cadê o After? Pt. 1,86,0.424,0.947,163200,0.75,0.0000476,124.993,4,0.961
556awMv4WQP0h1VXMU8rSU,Eyes Wide Shut,ILLENIUM,ILLENIUM,67,0.0122,0.573,152332,0.848,0.0000229,89.978,4,0.418
55bFnrLvc4tUvHVngYhMV3,Concept 1,Kodomo,Still Life,44,0.0726,0.759,307547,0.491,0.772,99.011,4,0.355
55d0jw269HE9pbOt5ntCo8,多遠都要在一起,G.E.M.,新的心跳,66,0.319,0.51,217721,0.53,0,135.726,4,0.136
55ft1ayoxCuxeEaUxS0zja,Эти глаза напротив,Valery Obodzinsky,Вечная весна,30,0.216,0.503,206158,0.613,0.00178,110.985,4,0.523
56nLHj9HJr3xpbLarnr0l4,Mtc,S3RL,Mtc,58,0.00792,0.485,260530,0.979,0.00171,175.074,4,0.432
56v8WEnGzLByGsDAXDiv4d,ETA,NewJeans,NewJeans 2nd EP 'Get Up',85,0.108,0.812,151373,0.749,0,134.971,4,0.841
575DZcL4PtBm3qoFdilkq8,Box Fan Sound,Tmsoft’s White Noise Sleep Sounds,Box Fan Sound,67,0.15,0,589972,2.03E-05,0.204,0,0,0
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,The Razors Edge,86,0.000147,0.502,292880,0.89,0.0117,133.52,4,0.259
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,DJ Snake,You Know You Like It,72,0.0141,0.407,247267,0.725,0.00000246,196.093,4,0.247
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,78,0.000603,0.489,219827,0.649,0.713,158.009,4,0.77
58BWnoFDNaeM0vwA0K3fqb,Like Crazy,Jimin,Like Crazy (Remixes),91,0.0025,0.629,212241,0.733,0,120.001,4,0.362
58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,Favourite Worst Nightmare (Standard Version),82,0.00237,0.52,253587,0.852,0.0000579,140.267,4,0.234
58RDwkonFMOkoytBtIQetc,Love You to Death,Type O Negative,October Rust (Special Edition),63,0.359,0.423,428800,0.738,0.084,111.414,4,0.276
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,Love At First Sting,74,0.00543,0.482,252493,0.617,0.000146,125.697,4,0.718
5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),81,0.908,0.339,206640,0.214,0.00000747,94.775,3,0.363
5a2CIQaMW3Keqtx4BdXbEY,Anota Aí - Ao Vivo,Avine Vinny,Anota Aí (Ao Vivo),74,0.105,0.541,200724,0.953,0,152.034,4,0.575
5AC6aY9RpZDmOIpDy75n3U,Cry Out For A Hero,Beast In Black,From Hell With Love,59,1.77E-05,0.443,207965,0.972,0.318,91.074,4,0.408
5ARrtxJLVCeTv5TWo1oKgC,In The Waiting Line,Zero 7,Simple Things,66,0.76,0.561,271520,0.33,0.134,79.01,4,0.378
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,The Ronettes,A Christmas Gift For You From Phil Spector,77,0.403,0.529,181267,0.772,0.00000221,91.751,4,0.853
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,Good Thing (with Kehlani),67,0.399,0.693,210901,0.564,0,185.913,3,0.574
5AZJbQwaYGHWCY53k7fO57,Zombie (feat. Valerie Broussard),ILLENIUM,Zombie (feat. Valerie Broussard),67,0.00354,0.302,284644,0.817,0.00000477,157.084,4,0.0538
5BlGmys9VqmHZbf7eswxG1,Daylight,Watchhouse,Such Jubilee,73,0.912,0.582,193533,0.371,0.00784,128.756,4,0.163
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),77,0.47,0.889,302760,0.818,0,96.063,4,0.782
5cJZzpcqdwkUvD2f88wcgS,Lose My Mind,Jamie Jones,Lose My Mind,68,0.00119,0.646,181935,0.898,0.0406,124.002,4,0.62
5cZqsjVs6MevCnAkasbEOX,Break Stuff,Limp Bizkit,Significant Other,82,0.0127,0.432,166707,0.884,0.000527,108.948,4,0.624
5dAtKXyrQoQW054LZqJ5dP,Feel Something (With I Prevail),ILLENIUM,Feel Something (With I Prevail),64,0.00153,0.428,221000,0.877,0.00372,75.518,4,0.113
5dFEX82XB1ElGFwfCp0rql,Jekyll and Hyde,Five Finger Death Punch,Got Your Six (Deluxe),69,0.000571,0.542,206903,0.96,0.0000221,155.013,4,0.722
5dplq6kgm3l0BGtBI5YzoU,Baby Shark Breakbeat,Dede Sabunge,Baby Shark Breakbeat,58,0.096,0.72,86335,0.822,0.455,131.736,4,0.88
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,Wiped Out!,87,0.0678,0.588,260173,0.521,0.149,85.012,4,0.337
5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,DIMENSION : ANSWER,78,0.458,0.738,184602,0.67,0,138.055,4,0.651
5eNCtoIxkbP3pn7T53GUwM,Dil Mein Dard Sa - Kranti / Soundtrack Version,Udit Narayan,Dil Se Khush : Hindi Happy Songs,0,0.537,0.67,246627,0.691,0.00000379,90.012,4,0.913
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Wizkid,Made In Lagos,75,0.0266,0.849,248040,0.707,0.00000858,104.027,4,0.602
5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,Sara Evans,Stronger,63,0.282,0.536,301987,0.65,0.00000116,147.93,4,0.288
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,Prayer in C,76,0.024,0.763,189413,0.875,0.00000541,123.013,4,0.8
5FO2meBx77vJuGLRw6i1Ry,Bombs Away (Throwback Cypher) - Sped up Version,dj Shawny,Bombs Away (Throwback Cypher),67,0.00149,0.739,64510,0.929,0.856,111.016,4,0.73
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,AM,90,0.186,0.548,272394,0.532,0.000263,85.03,4,0.405
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,82,0.269,0.64,262533,0.743,0,122.035,4,0.361
5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,81,0.00417,0.356,193653,0.872,0.00975,166.3,4,0.607
5gbm0aNo7eXNuOEkQi5m9B,Jambalaya (On The Bayou),Hank Williams,Honky Tonkin (Expanded Undubbed Edition),56,0.725,0.504,174867,0.298,0,164.084,4,0.884
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),80,2.55E-05,0.502,301920,0.912,0.000173,116.761,4,0.72
5h5CZG6DA94wk4lkf0a3bc,Kani (Day),Porya Hatami,Kani,31,0.97,0.154,537611,0.104,0.931,69.55,4,0.0337
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,The Slow Rush,83,0.0406,0.621,237800,0.873,0.0000091,97.96,4,0.873
5hVjoL3sHepZROri63wBxP,It's Plenty,Burna Boy,"Love, Damini",74,0.36,0.776,216992,0.565,0.0000881,107.035,4,0.53
5iqd768c3OqV4aMhFSNbQN,Moscow Nights (Midnight in Moscow),Vladimir Troshin,"Moscow Nights: Popular Russian Hits, Vol. 1 (CD edition)",31,0.975,0.281,271040,0.084,0.368,117.896,4,0.261
5j3QqRGflS4o5jbsFSwKW1,Six Days - Remix,DJ Shadow,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),70,0.0351,0.641,232000,0.943,0.000259,171.811,4,0.718
5je0CDv1Z1hT82Nek1Fjhl,Só Danço Samba,Stan Getz,Jazz Samba Encore!,63,0.683,0.578,216227,0.364,0.0539,78.073,4,0.723
5JJDu0Z5DKe7mR31MGksSg,Come Out and Play,The Offspring,Smash,75,0.0675,0.519,197800,0.77,0.00000348,158.29,4,0.921
5JYbPUFjUn0i8BQy1C5JTs,Percolator - Original Mix,Cajmere,Percolator (Original Mix),40,0.058,0.897,253718,0.568,0.332,125.916,4,0.165
5k1S9YYZUlxD8R57KFjh8p,The Melody - Henrik Schwarz Remix,Carl Craig,The Melody (Henrik Schwarz Remix),46,0.15,0.724,461680,0.491,0.9,122.963,4,0.488
5kJZPvMh6X1MFytCaqVvUb,Vai Novinha,Eric Land,Som de Paredão,59,0.0799,0.695,196563,0.814,0.0000417,125.008,4,0.772
5KTZgG84bKFGm53lhLtTqc,Mwaki,Zerb,SURRENDER,72,0.201,0.847,208135,0.637,0.201,120.033,4,0.0509
5Lj8ol3r4ZjvaWe0TPx6mC,Dil Mein Dard Sa - Kranti / Soundtrack Version,Udit Narayan,BollyHappiness : Joyful Hindi Tunes,0,0.537,0.67,246627,0.691,0.00000379,90.012,4,0.913
5lJx5eiSahFfsqkMJVlkDN,I'm Still in Love with You (feat. Sasha),Sean Paul,Dutty Rock (20th Anniversary),73,0.103,0.765,273360,0.666,0,87.002,4,0.757
5LMDR9OJOVfRAB99Vr96zn,Change Partners,Antônio Carlos Jobim,Sinatra/Jobim: The Complete Reprise Recordings,58,0.7,0.454,163187,0.319,0.00196,132.336,4,0.308
5M4yti0QxgqJieUYaEXcpw,Eventually,Tame Impala,Currents,79,0.0158,0.424,318591,0.615,0.000389,77.935,4,0.155
5MEz0gsrxQ772PuDj0phQs,Bluey Theme Tune - Extended,Bluey,Bluey the Album,64,0.0497,0.86,65288,0.579,0.431,87.446,4,0.969
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,Strangers,97,0.701,0.628,172965,0.523,0.00274,169.982,4,0.416
5mkke1GccHK2eaw6LfMnzF,"Kitne Door Kitne Paas - From ""Kitne Door Kitne Paas""",Udit Narayan,Love Stories in Music,0,0.412,0.644,353120,0.731,0,91.054,4,0.686
